text,label
I'm going to miss staring angrily at @CharleaUnicorn and @mikelajohnson in the hallways this week.,0
love mock exams! they fill my day with,1
My friend Jean is very beautiful .,1
I'm scared that she might not come back .,4
completely incredible,5
work work work,1
Found the mosquito in the shower.,5
Fun night at Chuck E. Cheese's. Great birthday &#xA;thanks @friendlychuckle @cateasaurusrex @cmadubT &#xA;Love y'all :),5
Time to figure out new years eve!  :),5
Just tried a pumpkin spice latte even though I hate coffee. I hate it.,5
really worried,4
"Let me see , I am sorry . It's for table 11 .",0
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
@Siskiyouband Are you gone play funeral song or Big sur tonight at the @groningermuseum.,1
'It will rain' isn't that bad of a song??,5
Ohhhhhh!!!! And i finally have normal radio stations! @Nickpetolick,1
"Looking anything but delighted at the prospect , he stood up .",1
Letters are the best things for feeling better #somany,5
"@Erebuss ou... j'ai peur de la suite,",4
Really not liking myself right now! I hate fucking up. Fuck!,3
seriously,5
"@LarkinGrant DUDE, I AM ON IT. LIKE HOT SAUCE ON WINGS. #OccupyBeauregards",0
i am empty,0
Sick with Strep Throat oh the of family during #fluseason.  #killmenow,1
&quot;Find  in life; the mere sense of living is enough.&quot;&#xA;Emily Dickinson #quote,1
Little hesitant to apply deodorant ever again,4
My best friend had a relatively severe illness.  I was sad because she was suffering.,0
"When my mother scolded me for coming home late, i.e after 7 P.M.",3
Hi Martha . Everything is perfect .,1
o my fucking god new korn album is out,1
I love showing up to class and finding out I have a test,5
Sittin at the house.. On a Friday night,1
Our amusement at his false assumption seemed to ease the tension between us .,1
"Everyone in my family, but my 8 year old brother, are in a bad mood.",1
"Oh , what a terrible situation ! This traffic is unbearable .",3
im upset,0
absolutely hate,3
Thinks that @melbahughes had a great 50th birthday party :),5
My mother love Bonamana by Super Junior :D,5
I heard it ’ s a very good movie .,1
thought it had me.. #Fear was thinking wrong !,4
When I got a letter offering me the Summer job that I had applied for.,1
Slept through my first class -__-  then bio all day..,1
Hope @ginarees is as excited for tomorrow as I am,5
"I neva was da type to bite ma tongue andexplain maself 2 anybdy,none but god.",4
i really admire you,2
when my little brothers friends ovoo him and I answer.. LLS,5
glad today,1
When I try to get closer at a person and she misinterpreted me.,0
First christmas movie of the year,1
"One day, when I was a child, my grandmother shut me up in a room.",3
"Ik ben egt een ramp in gedichten maken.,",5
Full week of school and full week of practice,1
Sitting in the backseat makes me car sick.,1
"truth comes out,  feelings come out wen is among you #BlackPPl",3
Starting physical therapy tomorrow .,1
Dad is hunting deer in your yard tomorrow @walshmycar,5
omg unexpected,5
Reading Harry Potter while listening to Christmas music.,1
"When my nephew was born. The birth was hard, it was a big baby.",1
How could she be concerned about the choice of jam ?,4
Big thanks to @JoeyRyanOnline for the picture. Made my night,4
I wish I  could cut all my hair off everyday. I feel liberated.,1
10:39 and I'm still at work...back here in 10 hours.,1
Something just &quot;clicked&quot; for me: on this program @WeightWatchers I am NEVER hungry or deprived,1
wait amazing,5
Watching rough cut of pilot with @allen_mclain. @OttaviaBourdain is on speaker.,1
really lost,0
Random dog ran into my house?.... Her name was Sheela hahahahaha,5
Oh boy Madonna is the halftime performer of the super bowl this year!,1
The fact that I'm gonna skip school on saturday made me HAPPY!!!!!!!,1
When my girlfriend left me.,0
Awww. Fun!!!RT @SiNgAngieB_: Christmas tree shopping with Makayla and Malayah.,1
Participate in my contest jerk faces!,0
Face painting for this school.,1
care for it,2
finally happy,1
down right now,0
absolutely irritated,3
actually great,1
My car won ’ t start ! Stupid old car !,3
very frightened,4
NO RESPONSE.,3
still scared,4
I felt joy when I entered at the University.,1
definitely spent my weekend not working,5
i love her,2
Don ’ t ever mention him . I ’ m getting over it .,3
Now THAT was a good day. And I'm not even drunk.,1
I'm from Chicago .,1
kinda spooked,4
Geverfde make-updoos moet drogen...  Bijbehorende kwastjes groot uitgevallen. Wel heel leuk!,5
"@x_sugartits_x more shit telly full of vacuous, fame hungry wannabees haha xx",1
"Dear out-of-tune  whistler, your internal is my red, red #rage. Kindly refrain. #work",1
Footie training tonight,1
2 hours of biology homework,1
That's wonderful !,1
been feeling awesome,1
Take care and give my best to you parents .,1
completely hate,3
"No school tomorrow, and I still have to be up and ready by 8:00 #tooearly",1
@WaunakeeOrca swim meet today at @MiddletonHS. #showthemwhosboss,1
Feelin' good on 5 hours of sleep?,5
I have hurt the ones that love me cuz you don't #anger #thatsalligot,4
Waking up in a  mood and taking you out on everyone you talk to,3
today My sister got her lip pierced. found out jus now,5
my garage is full of a bunch of drunk people,1
im nervous,4
My light bein a cuss word again!,5
Wanting to turn to the furthest lane in a two way street!!!,1
Sneezing an simultaneously farting,4
Writing lesson plans for the rest of the day,1
i love them,2
im tweet for Trey &amp; Jazzy at the same time .,1
"I swear I never drink again . Just give me another chance , please .",0
When an unknown person provoked me verbally and physically.,3
Wooo! Macbeth essays are finally written..... Just have to learn them all now,1
@stacy_814 @Meve_Stason @SirChadlyOC Everyone respects Grapes because he's batshit insane. Maybe Mase is channeling Hextall.,4
wait mind blown,5
absolutely stunning,5
Its not christmas without the coca cola and tim hortons commercials &lt;3,1
unbelievable,3
Wow Haha er zit nog lijm aan mn vinger!,5
The joy came when I first proposed a girl at Secondary School.,1
"Yes , I'm serious . I'm really sorry about missing your concert .",0
feeling blessed,1
@ashleyrheaa exactly! Crack a smile to cover up the cracks on our lonely hearts,0
"I have to read almost an entire book today....thanks, mrs.byrum",1
Laughter is a powerful way to tap positive emotions.,1
*Euphonik? RT @Bonang_M: My honey's birthday in 5 days... ♥,1
Hot5's competing at the Petersen Event Center tomorrow!! Come out and support them!!  this,4
why the avxbakhsgs WHY THE WINNERS SINGLE no one should touch damien rice's music omg,3
been feeling excited,1
Een productieve dag achter de rug,1
@SAmoako21 you just made me tear up in class....,0
cherish you so much,2
Torres' Entrance strikes fear into the supporters behind the Chelsea net. of being hit.,4
"Sure , a promise is a promise .",1
miserable right now,0
My mom wont buy me boxers,0
I can't stand riding the bus .,3
I got more and more depressed .,0
"Now , the effort pays off . You have accomplished something .",1
What's wrong with heading out with Mark for vacation ?,3
"@bukwheatpancake @jaymo311 great, computerhoven got nominated.   it has no soul period",1
Imma get her something real nice for Christmas :),5
When a thunder belt hit the roof top of the building I was in.,4
so dreading,4
The priest became agitated .,4
spooked about this,4
"Not afraid of tomorrow, for I have seen yesterday and I love today #less #Lovethat",4
helping my mom set up both new tv's all day,1
Eating my first candy cane of the season,1
im amazing,1
My week is complete now I have had my dose of Rev.,1
WHY DO THEY NEVER PUT HOOK ON TV AT CHRISTMAS? ...there's no adventure here. Pricks,0
@madiiyoungg welcome to my life 5 days a week. &lt;3,0
Certainly .,1
feeling tearful,0
just ate 8 of out 16 peices of shortbread. Half a fucking tray,0
Celebrate Life  this is your one chance Give the  of    &amp;,1
That corny shit played out b. You done killed that shit 6 moons ago.,3
One horrified look told him that Daisy had already sunk to her pasterns .,4
An invitation to spend 5 days at the seaside with all expenses paid.,1
"To a disco ? Oh , no . You know I hate pop .",3
Exams nxt week and then back to full time work,1
You should have the of not living up to one's repentance and breaking one's promise.,4
Guys who spell correctly and use big words... What a gem. #goodone,5
im down,0
The breaking up of a long lasting relationship.,0
I realized the girl liked to be with me.,1
i cherish them,2
"I wonder what's behind my daughter's advent calendar today? Oh look, it's chickenpox...",1
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
You think it's funny . I'm terrified .,4
very pissed,3
walking back in my room and forgetting i decorated it &lt;3 #christmas,5
I'm afraid I forgot to lock the door .,0
When Wayne and Sue (close friends) were announced our guardians at ther wedding.,1
When my first girlfriend an I left each other.,0
"Shopping online for some new boots, Merry Christmas to me!",1
"I physically, feel great today.",5
anxious right now,4
When people suck on their teeth &lt;,3
Einstein's theory of relativity and how it relates to space travel...,1
Leave me ! Go away !,3
I wish the teacher wouldn't make us read this book .,0
Only 1 more week of school left before Christmas:),1
"Slept from like 6:30 to now, so i prolly wont be sleeping tonight.",1
@hawleegenesis i have a confession...I AM EATING WITH YOU TODAY!,5
"I was \best man\"" at my brother's wedding a year ago.""",1
Harry released her and once again his expression was downcast .,0
So this is the feeling you get when you've been productive for an emtire day?!?!?!?,5
Pattern your life in GOD's standard. =)   #Jesus #Christ #RealTalk #True,1
Fabulous night with @AutumnPhillips4 @cnorman11 &amp;&amp; Piage now off to bed for the ACT :),1
When I was told that my father had passed away.,0
"However , she had no intention of revealing her gratification to Anne .",1
always adore you,2
Almosy made the deans list I just missed it by 5 points,0
@Roberts4455 don't get me started on that stupid song orientated around them..,3
I get to eat turkey tomorrow,1
absolutely astounded,5
Landlord putting up rents sneaky and slimiy.,3
Celebrate Life  this is your one chance Give the  of    &amp;,1
