text,label
He felt a wave of exasperation rise within him .,3
im anxious,4
Ana has an anorexic cat,0
Church for a Christmas play.,1
im so happy,1
van mijn broer kreeg ik een bevroren pizza,5
I really don't think it's any of your business .,3
spooked,4
Look what you've done !,3
A murder.,3
"With everything , with everybody , with all this !",3
i am happy,1
Cant wait to drive to skool in the snow tomrw!,1
"exhausted, now I get to drive back to school",1
omg,5
"@NiinaMarie happy birthday, have a good one",5
"I'm sorry , sir.The price is fixed .",0
is a reaction. Courage is a decision.,4
im pissed,3
just another day at the school of kingsway regional,1
i love you,2
Winning a game after a long time of losing.,1
Bye .,1
Dissecting a pig's heart and a rat today. #barf,1
Ellen gave me an amused glance .,1
overjoyed,1
Kendall-Hume turned back to face the dismayed couple .,4
so in love,2
Ain't talk to my friend all day,5
Cup of tea in this freezing weather is,1
Lions? Nope. Tigers? Nope. Bears? Nope. You? Yup.,4
About 4 .,1
We're ALL afraid of something here..bc u ain't human w/o,4
As for disgust.,3
so surprised,5
delighted,1
Kansas St. is trending nationwide. Too bad they didn't win,0
so angry,3
Family christmas party  #yankeeswap,1
We should come here more often .,1
When I heard that a good friend had committed suicide.,0
Listening to Fabrizio Bosso Live @ Blue Note Milano!,1
The begining of my relations with my current girlfriend.,1
fond of you,2
im devastated,0
Fireworks in my bedroom window!! #smallpleasures,1
Got woken up today by my step dad #hotmess #cabelastrip,5
School tomorrow and I still can't sleep,1
feeling affection,2
Shopping shopping shopping,1
I hate trucks. I hate truckers. Omg. I hate trucks.,4
Going to a concert.,1
you mean everything,2
Wah nowadays bugis street no more ah liana/bengs alr?!?!,5
The crowd was wild with excitement .,1
Let's go and try now !,1
Don't be afraid to fall but to stay there,4
Oh yeah Factor is coming backkkk!,4
Working on @jessnicole210 Christmas present.,5
cheerful,1
taken aback,5
i hate this,3
Another shitty and rainy monday morning,1
"I am dismayed , but not surprised .",4
Walking home in the dark from college.,4
"If so , I'd better try another store .",0
"Sorry , I'm late .",0
Under a blood red sky,5
Great...... There's ice on the road....,1
2 hour swim practice,1
im nervous,4
"Oh , don't mention it .",1
Finally writing music that I'm pumped about,1
overjoyed,1
Time to sit in traffic...,1
I 'm getting vexed .,3
Highly disturbed by this generation,3
My thesis paper being accepted!!!!! #thisbringsmejoy,1
shit. Christmas shopping.,4
Making dinner for the girlfriend!! #hopeshelikesit,5
"Since he's working, Ill go visit him on break. #thatspark",5
@tvarney92 dude your brother is getting into boxing...?,3
im unhappy,0
At my grandfather's death.,0
@wiscy_neat it's not rape if you yell surprise first,5
i love it,2
High school is going by way too fast,0
When I knew the feelings of a beloved person.,1
I can always count @IAMDATBODY random tweet pictures to me...,3
i am scared,4
@Positively_Kids Belated THANK YOU!! Happy Thanksgiving!   #PositiveRippleEffect =),1
love it,2
Hear a very nice joke made by a friend.,1
My night consists of baking pies cookies and making posters,1
miserable,0
people can seriously annoy the fuck out of me,5
Year end meeting...,1
When my dog died.,0
feeling passionate,2
50 word vocab test tomorrow,1
im surprised,5
China winning the Asian Olympic games.,1
I'm really sorry . I'll face the music .,0
I am feeling awesome .,1
1 hour and 30 minutes left of just another birthday.,1
sorrowful,0
my love,2
finished season 4 of dexter,0
i am scared,4
"Sorry , our prices are set .",0
my wisdom tooth coming in -_-,1
im so happy,1
I was sexually assaulted one night by a stranger.,4
a woman worth some is certainly worth some #effort,3
pretty good mood for a tuesday night,5
All packed up!  Now making some food and studying!!,1
passionate,2
Thanks .,1
Watching these white people play with,3
i love this,2
i hate you,3
great . I ’ m looking forward to it .,1
im pleased,1
astonished,5
Been at school for 9 fucking hours. ,3
Ahhh gotta love Christmas shopping!! It's so difficult,1
im unhappy,0
Found the christmas radio station,1
It certainly didn't arrive here that way .,3
nervous,4
seething,3
anxious,4
Oh . I just can ’ t forget it .,0
The library is kind of growing on me. hmmm,5
really surprised,5
@EPerks3 I wish I could baby! I'm feeling lonely too!,0
When my dog was stolen.,0
Got a headache and feel like shit,1
I didn't do anything .,3
My stupid vevo app won't load Dx,0
Some of us contemplate this prospect with horror .,4
junior girls got that freshman boy fever..,3
so surprised,5
on phone to british gas.,1
im lonely,0
I hate school. Getting that baby today.,1
[&quot;Les Sessions Melody Nelson&quot; on constant repeat],1
i am angry,3
so in love,2
I see  superdooper new track cleaner thingy doesn't work then,5
Not included on questionnaire.,4
Whooooo. My favourite bra is finally clean.,1
really happy,1
im scared,4
feeling down,0
I felt indignant at this casual assumption .,3
"Remember, men need laughter sometimes more than food.",1
"Waking up to sunny skies, what a nice",5
The internet is even more shit than usual today...,1
im astonished,5
mad,3
grief,0
He felt too let-down and disgruntled .,3
Christmas season in my house,1
Wrapping my own Christmas presents!!,5
Good idea . Thanks a billion .,1
I am feeling very dissapointed .,0
I live in constantly....because my  cusions psycho...some people need help....,4
@Oh_Miranda yeah i'm crazy and ugly :'( ..,0
bewildered,5
i am afraid,4
"@NICKIMINAJ Happy Birthday Hun, Enjoy ur #BdayEvent!!",5
When my beloved uncle was shot dead by relatives.,0
oh my god,5
annoyed,3
feeling angry,3
I love finding hidden pockets in my jackets (:,5
feeling affection,2
dumbfounded,5
melancholy,0
taken aback,5
These days he is quite happy travelling by trolley .,1
feeling blue,0
im content,1
hate it,3
just got a random dose of missing someone....@katiemorario #chirpchirp,0
It's awesome to find walnuts in my hoodie's pocket.,1
feeling angry,3
"Goodbye, Farewell, So Long....",4
He became even more lugubrious .,0
wow . My aunt work today,5
Christmas Parade today...,1
Stupid stupid stupid,3
Another depressing day at lunch. #sittingalone,1
This life is overwhelming what you don't know,4
im heartbroken,0
Actually learned something today in class.,5
Family xmas cards #not,1
so lonely,0
Whatever am i going to tell me parents .,0
Wouldn't mind drop kicking some people in the face,3
smitten,2
very afraid,4
1st track practice today....,1
and the black Friday craziness #shopping #lovethisholiday,1
"Can't sleep, tomorrow will be a long day",1
pissed off,3
so sad,0
heartbroken,0
feeling blue,0
Boiling a kettle with not enough water.,3
When the man I loved decided to leave me forever.,0
discovering the of gold leafing.  easy and wonderful results  :),1
All day I'm  for  to shatter #ALLDAY Join me,0
I feel very nervous about it .,4
I love love love cooking!,1
She 's really riled now .,3
No wonder Superintendent Miller had become exasperated .,3
"Oh doctor , I feel so foolish .",0
so surprised,5
oh my god,5
deff waking up and finding nesquick in my bed,1
im pleased,1
im unhappy,0
true love,2
Arabic coursework deadline extended by a week!,5
It's scary .,4
cheerful,1
i cried,0
im delighted,1
Tomorrow I have physics exam and I lost the book.,1
there's so many things holding me back like,4
totally shocked,5
so scared,4
They 're frightened to death .,4
feeling loved,2
fond of you,2
How dare you accuse me of stealing your computer ?,3
@TheBodyShopUK Watching my dog open his advent calender brings me,1
im devoted,2
When I learnt that I was selected for form I.,1
so happy,1
i am afraid,4
besotted,2
Finals tomorrow... ugh,1
"` Don't be despondent , "" she told me .",0
@R_Holley3 I just finished off my birthday cake ice cream,0
im lonely,0
My friend misunderstood me.,3
What's your favorite flower ?,1
Starting physical therapy tomorrow .,1
Mantakp SEA GAMES nya..& buat kak  dan kak tobing..:),1
Done working! Now goin home ant time to study,1
"Hi , it is a pleasant surprise !",1
That. Man in the news got on to much foundation,1
Who the fuck works on Thanksgiving? Oh yeah. I do.,1
About to pick out some outfits for family pictures. Alone.,1
unexpected,5
im cheerful,1
Love driving home and seeing our Christmas lights on...  #memories,1
joyful,1
bitter,3
Winter Semester is going to be intense :D,1
Just woke up but can't remember when/how I fell asleep.,1
feeling depressed,0
heartbroken,0
My roommate's sister committed suicide.,0
im devoted,2
Speeding home. Bath CRD. The sofa with TT.,1
passionate,2
ugh can't even listen to my fucking ipod!,3
My racing thoughts are keeping me awake. =[,0
im furious,3
@MacKenzieGuru yeah I work in clapham junction station,1
"You must have been heartbroken . """,0
feeling happy,1
Our main server got borked!  Check here for deals instead!,0
Looking on websites for clothes I will eventually fit into,1
Give some extra to someone today! #love is # awesome!,1
I felt sad when I was despised by another person.,0
@ashlee_yrigoyen message me back. i have a proposition for you!,5
My first kiss.,1
So I was in a great state of elation .,1
I stopped working (had a boring job).,1
youre the best,2
Guess I better start another long weekend of work,1
So this is basically a waste of time...,1
Awww. Fun!!!RT @SiNgAngieB_: Christmas tree shopping with Makayla and Malayah.,1
terrified,4
Successful day of nothingness. ;D Now back to reality.,1
river city construction laborer for the day,1
At the gate of the park .,1
im so happy,1
My grandfather's death.,0
Wonderful morning and happy Friday. Full of  &amp;,1
"Yes , it looks interesting .",1
hopeless,0
"Emily , what kind of report is this ?",3
A party with friends on New Year's Eve.,1
Casually going to cough my brains out tonight.,1
Christmas pictures today...,1
"@Ludacris,feelin dis of death follows the fear of life.",4
Can't remember exact example.,3
Missing Judas Priest's farewell tour in Toronto tonight.,0
You think it's funny . I'm terrified .,4
Ready to knock some1 out before 9.05am today,1
devoted,2
Two hour nap then time for class.,1
i cried,0
Klaar wachten op mama dan naar school bij me &quot;,5
Lost volleyball game to meadowlark,1
totally shocked,5
smitten,2
Ugh second time up...not feeling gold...,5
depressed,0
livid,3
bitter,3
totally shocked,5
"@whiteysauto Next week, maybe? Playing catch-up this week.",1
really mad,3
Shit's keeping me from watching Dexter. #Fury,3
3 friends los tin one week.,1
LMAO calling me up for a game last minute #regretcuttingme?,5
Once my father slapped my mother for a small quarrel.,3
Getting ready to leave for work. #BlackFriday,1
"Finally home,now off to the funeral",0
im shocked,5
im glad,1
@Princesss_Sar I fuckin hate shady ass bitches #hateeeeeher,3
so nervous,4
im unhappy,0
uneasy,4
When I was charmed by my relatives.,3
im content,1
"Lovely day , isn't it ?",1
the moments when family doesn't treat you like family,0
At last...the snow came. So looking forward to christmas,1
making chicken alfredo for dinner for the parentals,5
Now I have a 2 hour ride home #someoneentertainme,1
Day off today. Carol service tonight. Happy Liv. #itsnearlychristmas,1
So jealous of the kids seeing tonight alive tmmrrw #havefun,0
When I lost my father in a car accident.,0
love of my life,2
youre the best,2
What a pity !,0
Where art thou my china eyes?,0
i love her,2
earthquake.,4
Aw that was a cute Kim and Kris moment,0
"Happy, Happy, Happy, Happy, Billy.",1
The world being dependent on and governed by Pseudo #ThingsThatNeedToEnd,4
I had worries about a certain illness.,4
panicked,4
3rd week of advent; candle of,1
Gina Head Bout Huge lls,1
Going to regret sleeping this late tomorrow morning...,1
When felt lonely about writing my family.,0
Starbucks in a little to work on project with friends,1
terrified,4
First period: Argue with Mrs. Tyner (^_^),1
My wife is pregnant with our second child.,1
elated,1
i hate it,3
"Look , traffic jam again !",3
oh fun time to study for science.,1
I'm tired of you always wearing my clothing !,3
