text,label
"@Bang_Maryam i think u miss @bangmir oppa,,,i miss my navigator @ferdinandhitz oppa,,coz today he not living some twitt,,",0
@shanstevens shan did you know I'm the blonde one out of little mix?! :),5
Real housewives of Orange County is back!,1
just opened my orch folder...and my huge black brigadoon music wasn't in it.,0
headed to Arbutus Methodist Church to watch my girls dance &amp; hear the choir sing,1
"For with God, NOTHING will be impossible! Luke 1:37    :)  #awesome #happiness",1
I love rereading my locked texts from... Guess who lol all of them are from @sarahforks. They just make me smile :D,5
"Wow, I feel worse today. #happiness #istillhavetogotofuckingschool",1
"The inescapable excitement of another giftday, I breath in delight of dancing to loves song . via @38harmony",1
"Talking to a pensioned and bitter \street order\"" policeman.""",0
` You 're not just frightened for Lucy .,4
Me &amp; @Nathage are making paper chains.,1
"@WhiskeyandLace1 we'l have to try new places more often. I'm a bit worse for wear though. Stomachs full of booze, hands shaking",4
I remember my feeling of elation when I climbed aboard the train .,1
In RTE with a bunch of politicians waiting to live on the  Not even facing a grumpy Sean O'Rourke would have them so nervous,4
. Ahaha Myy Brother Know Myy Number Byy Heart !,5
Getting up in 5 hours to make my mom breakfast,5
Another day at the hell hole .,1
study room time,1
When I learned that my brother had spoilt an LP of mine.,3
@macroski im literally shaking with @coldplay concert is going to be the highlight of my year #psychedoutofmymind,1
@fanzoid321 is riding to work on his motorcycle @fanzinator : @fanzoid always,0
"everytime i try to forget about you, something always happens to make me remember....",1
Having a bit of 'me time' and getting my roots sorted out tonight...so they match the colour of the rest of my hair ;-),1
@SeanQuigley204 you have incredible talent!!!! Sharing your video with everyone :) #christmas,1
Every single item at panda has gluten #rage #hunger,3
Coursework... rain... darkness... lame.,0
&quot;I'm protesting the fake tree until we get a real one!&quot; @annmarie_pichi I live youuuu,5
"OK , how about 12:30 PM ?",1
"It might rain at  today, but I don't care. It's time to ride some rides! #holidayinthepark",1
Sweet tea &amp;' a holiday pie,1
klaar nu alleen nog #gedicht. t Is best mooi geworden.. Nu nog een dagje wachten...,5
The smells of private study rooms never cease to amaze.,5
George knew that she was a bit nonplussed at his eagerness for her to have her own social life .,5
Happy birthday mom!! I'm home #loveyou,5
"@TheBodyShopUK to me is the smiles of my baby boys, the laugh of my wonderful man and the odd glass of rose xx",1
Positive correlations and negative correlations. Who gives a rats ass?!,3
Barca 5saraaaw @@ 5saaraawwww ya shamaataatiii fehoom Madrid today fayzen w barca finally fell XD,1
awckward moment when an ugly guy hits on me .,3
Strictly avoid frightening ideas,4
@ColeQuitMan will love me in about ten minutes!,5
"sad thing is yoway is next door n i havent even gone yet,",0
Monday's not even over and already my weekend is jam packed!!,1
When my grandmother died after a long illness.,0
"Having no acne is great, until you wake up in the morning.... #goaway",5
been feeling ecstatic,1
Harry released her and once again his expression was downcast .,0
@TheBodyShopUK a spa day with the girls involving lots of wine!,1
puts you in line #IGNORANCE keeps you silent and #MONEY is a serial killer,4
Had a dream about dryer sheets. Woke up clenching a dryer sheet. Must have left it in my pillowcase,5
Had sooo much fun working tonight! Catching people stealing and watching mall fights! (:,1
completely enraged,3
Of course it does . Everybody has his own hobby .,1
After an operation I had to stay in bed for a long time.,0
"When I was younger I was very good in apparatus gymnastics. I always won in competitions, but once I was only at the fourth place.",0
Meet santa at the hospital,1
When I saw a horror film.,4
"Look , Forest Gump is on at six thirty .",1
One thing I fear once 20 years from now. Not being able to provide for my family.,4
The supply outstrips the demand in the job market and women are in a disadvantageous position as a whole .,0
If that's okay with you .,1
@Debsternr1 pfff ik haat knutselen..;-) gelukkig is mijn dochter wel een knutselkind dus die kan het volgend jaar mooi zelf;-)),5
absolutely hostile,3
i love you,2
"I was mad about her being killed , mad at whoever killed her .",3
Going to Chico to visit a friend.,1
never mind . Let's go to the falls and try again .,1
i really fancy you,2
"I haven't listened to the radio in so long and after 5 mins of it, now I know why again.",3
care for you,2
You gotta leave something to the imagination.. Girls need more class nowadays.,3
You are absolutely right .,1
Health and social cw done for Smedders ☑ Psychology done for Pye ☑ now to do science revision then back to finish more H+S,1
Fact 70: My pillow pet never talks to me anymore.. @David_Swyers,0
Found my first gray hair today.,0
@Anna_Brown_1 I have to keep my mouth shut or ill give it away #:O,5
annoyed this,3
"This party is going to have a DJ , food , and drinks .",1
When my friends tried to discriminate against my friendship with certain other friends which they thought was improper.,3
Sam was thoroughly disgruntled because the boy from the bistro had failed to appear .,3
being on a stage with millions of people callin your name...... That's the best life ever!,1
EVERYDAY IS A GAME CALL IT FACTOR,4
It's 8 o'clock and I lost my gum I am pissed,3
deeply ~ connect with your soul &amp; yr true essence - your       #passion / timetorelax,1
Damn it feels good not to live in,4
totally wow,5
Happy &quot;Walk up to Random Japanese People and Punch Them in the Face&quot; Day!!,5
"Soooo much work to do,have not even left my room today",0
It's actually feels like winter this morning! ☁if only it snowed to my make ⛄ snowman and snow angels ❤,1
back to school for two and a half weeks of,1
i am crazy about him,2
when i won the principle award,5
great.... now my hands smell like doro wit lol,1
I confronted a bigger person than I and almost got into a fight.,4
"Courage is resistance to fear, mastery of fear - not absence of fear........................... Mark Twain   #courage",4
What happened to you last night ? You didn ’ t show up .,3
Market Report : Interest rate fears spread despondency,0
Don't get agitated .,4
Dan Wood on SSRadio Deep &amp; Soulful #house,1
plays a huge part in our lives. It affects many different parts to our being. Its crucial we ignore the fear n go on #faith,4
I love to fart in my hand and then put it in my girlfriends face,5
My roommate was rude to me.,3
Be truly glad. There is wonderful ahead! I Peter 1:6 #turnbacktogod #jesustweeters,1
What the hell has gotten in to you like legit your an ass now...,5
Today is the day You have made I will rejoice + be glad in it.,1
At an office an application that I had made was turned down because of a scrupulous interpretation of the rules.,3
legs are killing me and I'm on the animal unit allday tommorrow,0
"At that stage , Sunderland were good value for the lead and Mr Crosby must have been a contented man .",1
pop out &amp; roll across the floor !,5
Don ’ t touch that thermostat ! You don ’ t pay the bills around here !,3
Uh full bout to go to @a_laveck house for more food,1
When I thought that my high school love and I had a mutual emotion.,1
The best feeling when someone tells you that you lost weight &lt;333,1
@Zagavie Bah si tu regardes mon mac vaut plus chère. Mais je sais pas si je vais finir mon année alors on verra bien,5
I love the christmas season #snow  gaaaaaaah so #happy,1
A good report card (a scholarship) in primary school.,1
really grief,0
The time I learnt that I had passed my Malawi School leaving Certificate Examinations.,1
So excited to give  their present for Christmas.,5
Why always day is turning off in that  :(:(:SS...#Bored :'(,0
@JayWardIV   did succeed with pizza rolls last night.,5
bitter right now,3
i have an eerie feeling that im not going to do anything this weekend,4
A3 hook underpass blocked due to breakdown - delays of 110 minutes #avoid #delays,1
BET is the only channel that's workig on my tv,1
so lonely,0
Cdfu RT @PhillyReem: FAGGOT ====&gt; RT @_Malc: pump it up pump it up,1
i really admire you,2
My mom wont buy me boxers,0
@OlsonatorB He smiled so big back at me! My heart was filled with,1
will be arriving at @QB_BlackDiamond crib n bout an hour. Got sumthn special 4 ha!,5
Eating pizza was a mistake. My stomach hurts really bad...,3
Mum in hospital and it don't look to good :(,0
"She gave him a quick amused glance , her head leaning back against the faded red of the alcove seat .",1
Article published in the college newspaper.,1
I feel the same way .,0
Its karaoke night at Applebees and I have to work till 10. &lt;,1
"Volunteering my time with the Brownies and Rainbows, knowing that they get to have fun and be themselves, brings me @TheBodyShopUK",1
I want justice .,3
My car is a magnet when it comes to ppl window-chalking dicks on it! :) #Not1stTimeItsHappened,5
Robyn was almost ill with excitement and outrage .,1
Back to work.. Very excited to be taking @MadaPatty away tomorrow for his buffday!,5
Going to get hair dye! Black? Red? Brown? Blonde? Hmm... =),5
"Head is killing me , practice tonight",1
And the beginning of hell week starts tomorrow,1
All I can do is a smile. I have the best boyfriend. :) he's a keeper!  #fallinghard.  #mr.perfect,1
Ben al een uur bezig en heb nog nie een de helft genaaid !!,5
overjoyed today,1
Bring to the less fortunate this Christmas by donating an unwrapped toy/food to an organization I'm with interested plz contact me ASAP,1
living out of boxes and I don't even move for 2 more weeks!! #canitbedecember3rdalready,1
would'nt feel so good if it was'nt for PAIN!,1
finally thrilled,1
The process of spotting and refusing to obey it is the source of all true #empowerment. -Martha Beck,4
